0,1,2,3,4,5,6,tot
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,2.2680176516587385,0.268483346985704,0.0005500012889569916,27.002373718545414,6.134620733604379,328.7323151101873,364.4063605622705
0.0,6.935525867106662,16.40230145312671,2.9353364658391,5.00269616480864,40.33621283227262,305.0415031253806,376.6535759085343
0.0,10.000385796615776,0.00020000015865662135,8.33011881695711e-05,0.000716671166856031,0.0007833382653643639,305.0412863667873,315.0434554741821
0.0,0.0,0.0,1.7053025658242404e-09,4.405364961712621e-09,5.115907697472721e-09,305.04200326063824,305.0420032718648
0.0,0.0,0.0,1.7053025658242404e-09,4.405364961712621e-09,5.115907697472721e-09,338.3858058461442,338.38580585737077
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,1.7053025658242404e-09,4.405364961712621e-09,5.115907697472721e-09,380.11547592219586,380.11547593342243
0.0,1.868267334543816,3.0689018018392744,10.534473657060062,23.401114012671087,0.0012000053573046898,256.9491776519328,295.82313446340436
0.0,0.002100000529026147,60.20234315201379,3.8690221077786195,16.935247004710163,0.6694002517804165,330.66634755968494,412.34446007649694
0.0,0.0,9.333716661217295,10.000753014764996,0.0003500042566884076,9.667251480465211,302.74099934160864,331.74307050231283
0.0,0.0,0.0,1.7053025658242404e-09,4.405364961712621e-09,5.115907697472721e-09,287.15425312128673,287.1542531325133
0.0,0.00010000007932831068,0.0,0.26718336016529065,4.405364961712621e-09,3.330498543618887e-05,335.7509510227885,336.01826769242393
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,1.7053025658242404e-09,4.405364961712621e-09,5.115907697472721e-09,369.3612996981699,369.36129970939646
0.0,0.0,0.0,1.7053025658242404e-09,4.405364961712621e-09,5.115907697472721e-09,376.44704447842514,376.4470444896517
0.0,0.0,0.0,1.7053025658242404e-09,4.405364961712621e-09,3.330498543618887e-05,298.9078927878097,298.9079260989058
0.0,2.668234694738203,15.000426363940278,0.0011000017252627003,0.001566671130603936,10.135989923441002,267.3332266320472,295.1405442870225
0.0,49.13572840848701,48.26872891783296,0.8021002352620599,22.002881473213165,37.33565112312931,299.1736633147468,456.7187534726713
0.0,2.000334098397616,1.6005004903263398,1.7053025658242404e-09,0.0008666711437399499,0.13405001496380464,278.5519939213543,282.2877451978911
0.0,0.0,0.0,1.7053025658242404e-09,4.405364961712621e-09,5.115907697472721e-09,340.36930320311853,340.3693032143451
0.0,1.2002169432889787,0.0,1.7053025658242404e-09,1.2003174094843416,1.0670839652959785,336.5514232041278,340.0190415239024
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,1.7053025658242404e-09,4.405364961712621e-09,5.115907697472721e-09,280.2367949416862,280.23679495291276
0.0,0.0,0.0,1.7053025658242404e-09,4.405364961712621e-09,5.115907697472721e-09,365.81122497793217,365.81122498915875
0.0,0.0,0.0,1.7053025658242404e-09,4.405364961712621e-09,5.115907697472721e-09,317.0122237064277,317.01222371765425
0.0,0.0017500002513770596,22.93428392420083,0.0014333346598505159,0.26763337373836293,0.267316711415333,265.4822890515618,288.95470639582754
0.0,0.0023333331000685575,27.801964497484736,21.33534873877352,61.403182497343785,6.002803185509721,266.86631596291477,383.4119482151266
0.0,0.0001333336285824771,0.0005166674554857309,0.0008666683015690069,5.000212818941918,0.000100005053127461,306.142401669689,311.14423116306966
0.0,0.0,0.0,1.7053025658242404e-09,4.405364961712621e-09,5.115907697472721e-09,263.6149172664659,263.6149172776925
0.0,0.0,0.0,1.7053025658242404e-09,1.4338510578681962,5.115907697472721e-09,322.41392294096727,323.8477740056567
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,1.7053025658242404e-09,4.405364961712621e-09,5.115907697472721e-09,306.5932575441366,306.59325755536315
0.0,2.5354012296929795,0.0012666669135796838,0.0018833344483937253,0.9349837851857501,10.00112176740231,295.1057906911103,308.5804474747533
0.0,3.8684028623947593,15.402412041112258,6.002246425680369,3.601956653938032,22.201388165257185,332.866261935294,383.9426680836766
0.0,0.0,0.0004833327693631873,3.330143272251007e-05,1.60003464927172,5.115907697472721e-09,308.97632512733253,310.57687641592224
0.0,0.0,0.0,1.7053025658242404e-09,4.405364961712621e-09,5.115907697472721e-09,329.048357349393,329.04835736061955
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,1.7053025658242404e-09,4.405364961712621e-09,5.115907697472721e-09,315.01304647832745,315.01304648955403
0.0,0.0,0.0,1.7053025658242404e-09,4.405364961712621e-09,5.115907697472721e-09,331.7498160063792,331.7498160176058
0.0,4.268353484349064,0.0005333333774615312,1.7347510950571632,29.00133109804415,0.0009666722178280905,262.86432532913295,297.8702610121786
0.0,24.068494120115247,21.00246769145997,24.40191637447242,38.002273544890386,2.401753182681432,266.53208686113317,376.4089917747526
0.0,0.6670000857411651,6.000390218900975,0.0004666685526899527,4.405364961712621e-09,0.0003833382322682155,333.1167859640516,339.78502627988405
0.0,0.0,0.0,1.7053025658242404e-09,4.405364961712621e-09,5.115907697472721e-09,369.1441785532845,369.1441785645111
0.0,0.0,0.0,1.7053025658242404e-09,4.405364961712621e-09,0.0007666723433885637,363.4767195669042,363.47748624535825
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,1.7053025658242404e-09,4.405364961712621e-09,5.115907697472721e-09,353.9229952191647,353.9229952303913
0.0,0.0005000003966415534,2.4007844353945984,2.134068323300653,38.001906870448465,0.0005666723268404895,307.14202368102406,349.67984998289126
0.0,0.0025500003175693564,1.2026336099779655,6.469048541077882,3.335505706729691,11.735675864628094,305.0412863667873,327.7867000895185
0.0,0.0004333332981332205,0.0005000003966415534,0.00048333419044865883,0.0004333372771725408,1.200100798399717,305.0412863667873,306.2432371703494
0.0,0.0,0.0,1.7053025658242404e-09,4.405364961712621e-09,5.115907697472721e-09,305.0412863667873,305.04128637801387
0.0,0.0,0.0,0.43375006981705155,4.405364961712621e-09,5.115907697472721e-09,313.71054972780144,314.14429980713976
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
0.0,0.0,0.0,8.526512829121202e-10,2.9842794901924208e-09,3.694822225952521e-09,1.9895196601282805e-09,9.521272659185342e-09
